OTUs,Domain,Phylum,Class,Order,Family,Genus,Species
2748,s_Listeria_seeligeri,s_Listeria_seeligeri,s_Listeria_seeligeri,s_Listeria_seeligeri,s_Listeria_seeligeri,s_Listeria_seeligeri,s_Listeria_seeligeri
2749,s_Rickettsiales_bacterium_Ac37b,s_Rickettsiales_bacterium_Ac37b,s_Rickettsiales_bacterium_Ac37b,s_Rickettsiales_bacterium_Ac37b,s_Rickettsiales_bacterium_Ac37b,s_Rickettsiales_bacterium_Ac37b,s_Rickettsiales_bacterium_Ac37b
2750,s_Xanthomonas_euvesicatoria,s_Xanthomonas_euvesicatoria,s_Xanthomonas_euvesicatoria,s_Xanthomonas_euvesicatoria,s_Xanthomonas_euvesicatoria,s_Xanthomonas_euvesicatoria,s_Xanthomonas_euvesicatoria
2751,s_Kosmotoga_olearia,s_Kosmotoga_olearia,s_Kosmotoga_olearia,s_Kosmotoga_olearia,s_Kosmotoga_olearia,s_Kosmotoga_olearia,s_Kosmotoga_olearia
2752,s_Caldisericum_exile,s_Caldisericum_exile,s_Caldisericum_exile,s_Caldisericum_exile,s_Caldisericum_exile,s_Caldisericum_exile,s_Caldisericum_exile
2753,s_Yersinia_aldovae,s_Yersinia_aldovae,s_Yersinia_aldovae,s_Yersinia_aldovae,s_Yersinia_aldovae,s_Yersinia_aldovae,s_Yersinia_aldovae
2754,s_Listeria_innocua,s_Listeria_innocua,s_Listeria_innocua,s_Listeria_innocua,s_Listeria_innocua,s_Listeria_innocua,s_Listeria_innocua
2755,s_Shewanella_denitrificans,s_Shewanella_denitrificans,s_Shewanella_denitrificans,s_Shewanella_denitrificans,s_Shewanella_denitrificans,s_Shewanella_denitrificans,s_Shewanella_denitrificans
2756,s_uncultured_bacterium_fosmid_pJB17E7_contig_I,s_uncultured_bacterium_fosmid_pJB17E7_contig_I,s_uncultured_bacterium_fosmid_pJB17E7_contig_I,s_uncultured_bacterium_fosmid_pJB17E7_contig_I,s_uncultured_bacterium_fosmid_pJB17E7_contig_I,s_uncultured_bacterium_fosmid_pJB17E7_contig_I,s_uncultured_bacterium_fosmid_pJB17E7_contig_I
2757,s_Bacteriovorax_stolpii,s_Bacteriovorax_stolpii,s_Bacteriovorax_stolpii,s_Bacteriovorax_stolpii,s_Bacteriovorax_stolpii,s_Bacteriovorax_stolpii,s_Bacteriovorax_stolpii
2758,s_Basilea_psittacipulmonis,s_Basilea_psittacipulmonis,s_Basilea_psittacipulmonis,s_Basilea_psittacipulmonis,s_Basilea_psittacipulmonis,s_Basilea_psittacipulmonis,s_Basilea_psittacipulmonis
2759,s_Candidatus_Protochlamydia_naegleriophila,s_Candidatus_Protochlamydia_naegleriophila,s_Candidatus_Protochlamydia_naegleriophila,s_Candidatus_Protochlamydia_naegleriophila,s_Candidatus_Protochlamydia_naegleriophila,s_Candidatus_Protochlamydia_naegleriophila,s_Candidatus_Protochlamydia_naegleriophila
2760,s_Blastomonas_fulva,s_Blastomonas_fulva,s_Blastomonas_fulva,s_Blastomonas_fulva,s_Blastomonas_fulva,s_Blastomonas_fulva,s_Blastomonas_fulva
2761,s_Polynucleobacter_asymbioticus,s_Polynucleobacter_asymbioticus,s_Polynucleobacter_asymbioticus,s_Polynucleobacter_asymbioticus,s_Polynucleobacter_asymbioticus,s_Polynucleobacter_asymbioticus,s_Polynucleobacter_asymbioticus
2762,s_Salinicoccus_sp._BAB_3246,s_Salinicoccus_sp._BAB_3246,s_Salinicoccus_sp._BAB_3246,s_Salinicoccus_sp._BAB_3246,s_Salinicoccus_sp._BAB_3246,s_Salinicoccus_sp._BAB_3246,s_Salinicoccus_sp._BAB_3246
2763,s_uncultured_bacterium_Contig1500,s_uncultured_bacterium_Contig1500,s_uncultured_bacterium_Contig1500,s_uncultured_bacterium_Contig1500,s_uncultured_bacterium_Contig1500,s_uncultured_bacterium_Contig1500,s_uncultured_bacterium_Contig1500
2764,s_Enterococcus_sp._FDAARGOS_375,s_Enterococcus_sp._FDAARGOS_375,s_Enterococcus_sp._FDAARGOS_375,s_Enterococcus_sp._FDAARGOS_375,s_Enterococcus_sp._FDAARGOS_375,s_Enterococcus_sp._FDAARGOS_375,s_Enterococcus_sp._FDAARGOS_375
2765,s_Campylobacter_cuniculorum,s_Campylobacter_cuniculorum,s_Campylobacter_cuniculorum,s_Campylobacter_cuniculorum,s_Campylobacter_cuniculorum,s_Campylobacter_cuniculorum,s_Campylobacter_cuniculorum
2766,s_Aeromonas_aquatica,s_Aeromonas_aquatica,s_Aeromonas_aquatica,s_Aeromonas_aquatica,s_Aeromonas_aquatica,s_Aeromonas_aquatica,s_Aeromonas_aquatica
2767,s_Pseudomonas_extremorientalis,s_Pseudomonas_extremorientalis,s_Pseudomonas_extremorientalis,s_Pseudomonas_extremorientalis,s_Pseudomonas_extremorientalis,s_Pseudomonas_extremorientalis,s_Pseudomonas_extremorientalis
2768,s_uncultured_Acidobacteria_bacterium,s_uncultured_Acidobacteria_bacterium,s_uncultured_Acidobacteria_bacterium,s_uncultured_Acidobacteria_bacterium,s_uncultured_Acidobacteria_bacterium,s_uncultured_Acidobacteria_bacterium,s_uncultured_Acidobacteria_bacterium
2769,s_Providencia_rettgeri,s_Providencia_rettgeri,s_Providencia_rettgeri,s_Providencia_rettgeri,s_Providencia_rettgeri,s_Providencia_rettgeri,s_Providencia_rettgeri
2770,s_Mycobacterium_leprae,s_Mycobacterium_leprae,s_Mycobacterium_leprae,s_Mycobacterium_leprae,s_Mycobacterium_leprae,s_Mycobacterium_leprae,s_Mycobacterium_leprae
2771,s_Candidatus_Puniceispirillum_marinum,s_Candidatus_Puniceispirillum_marinum,s_Candidatus_Puniceispirillum_marinum,s_Candidatus_Puniceispirillum_marinum,s_Candidatus_Puniceispirillum_marinum,s_Candidatus_Puniceispirillum_marinum,s_Candidatus_Puniceispirillum_marinum
2772,s_Curvibacter_putative_symbiont_of_Hydra_magnipapillata,s_Curvibacter_putative_symbiont_of_Hydra_magnipapillata,s_Curvibacter_putative_symbiont_of_Hydra_magnipapillata,s_Curvibacter_putative_symbiont_of_Hydra_magnipapillata,s_Curvibacter_putative_symbiont_of_Hydra_magnipapillata,s_Curvibacter_putative_symbiont_of_Hydra_magnipapillata,s_Curvibacter_putative_symbiont_of_Hydra_magnipapillata
2773,s_Marinomonas_mediterranea,s_Marinomonas_mediterranea,s_Marinomonas_mediterranea,s_Marinomonas_mediterranea,s_Marinomonas_mediterranea,s_Marinomonas_mediterranea,s_Marinomonas_mediterranea
2774,s_Hydrogenovibrio_crunogenus,s_Hydrogenovibrio_crunogenus,s_Hydrogenovibrio_crunogenus,s_Hydrogenovibrio_crunogenus,s_Hydrogenovibrio_crunogenus,s_Hydrogenovibrio_crunogenus,s_Hydrogenovibrio_crunogenus
2775,s_Spiroplasma_culicicola,s_Spiroplasma_culicicola,s_Spiroplasma_culicicola,s_Spiroplasma_culicicola,s_Spiroplasma_culicicola,s_Spiroplasma_culicicola,s_Spiroplasma_culicicola
2776,s_Acinetobacter_nosocomialis,s_Acinetobacter_nosocomialis,s_Acinetobacter_nosocomialis,s_Acinetobacter_nosocomialis,s_Acinetobacter_nosocomialis,s_Acinetobacter_nosocomialis,s_Acinetobacter_nosocomialis
2777,s_Streptococcus_troglodytae,s_Streptococcus_troglodytae,s_Streptococcus_troglodytae,s_Streptococcus_troglodytae,s_Streptococcus_troglodytae,s_Streptococcus_troglodytae,s_Streptococcus_troglodytae
2778,s_Dichelobacter_nodosus,s_Dichelobacter_nodosus,s_Dichelobacter_nodosus,s_Dichelobacter_nodosus,s_Dichelobacter_nodosus,s_Dichelobacter_nodosus,s_Dichelobacter_nodosus
2779,s_Mycoplasma_canis,s_Mycoplasma_canis,s_Mycoplasma_canis,s_Mycoplasma_canis,s_Mycoplasma_canis,s_Mycoplasma_canis,s_Mycoplasma_canis
2780,s_Sulfurospirillum_barnesii,s_Sulfurospirillum_barnesii,s_Sulfurospirillum_barnesii,s_Sulfurospirillum_barnesii,s_Sulfurospirillum_barnesii,s_Sulfurospirillum_barnesii,s_Sulfurospirillum_barnesii
2781,s_Mycoplasma_penetrans,s_Mycoplasma_penetrans,s_Mycoplasma_penetrans,s_Mycoplasma_penetrans,s_Mycoplasma_penetrans,s_Mycoplasma_penetrans,s_Mycoplasma_penetrans
2782,s_Francisella_sp._FSC1006,s_Francisella_sp._FSC1006,s_Francisella_sp._FSC1006,s_Francisella_sp._FSC1006,s_Francisella_sp._FSC1006,s_Francisella_sp._FSC1006,s_Francisella_sp._FSC1006
2783,s_Raphidiopsis_curvata,s_Raphidiopsis_curvata,s_Raphidiopsis_curvata,s_Raphidiopsis_curvata,s_Raphidiopsis_curvata,s_Raphidiopsis_curvata,s_Raphidiopsis_curvata
2784,s_Pseudoalteromonas_aliena,s_Pseudoalteromonas_aliena,s_Pseudoalteromonas_aliena,s_Pseudoalteromonas_aliena,s_Pseudoalteromonas_aliena,s_Pseudoalteromonas_aliena,s_Pseudoalteromonas_aliena
2785,s_Hyphomonadaceae_bacterium_UKL13-1,s_Hyphomonadaceae_bacterium_UKL13-1,s_Hyphomonadaceae_bacterium_UKL13-1,s_Hyphomonadaceae_bacterium_UKL13-1,s_Hyphomonadaceae_bacterium_UKL13-1,s_Hyphomonadaceae_bacterium_UKL13-1,s_Hyphomonadaceae_bacterium_UKL13-1
2786,s_Mycobacterium_ulcerans,s_Mycobacterium_ulcerans,s_Mycobacterium_ulcerans,s_Mycobacterium_ulcerans,s_Mycobacterium_ulcerans,s_Mycobacterium_ulcerans,s_Mycobacterium_ulcerans
2787,s_Pasteurella_dagmatis,s_Pasteurella_dagmatis,s_Pasteurella_dagmatis,s_Pasteurella_dagmatis,s_Pasteurella_dagmatis,s_Pasteurella_dagmatis,s_Pasteurella_dagmatis
2788,s_Actinobacteria_bacterium_IMCC26077,s_Actinobacteria_bacterium_IMCC26077,s_Actinobacteria_bacterium_IMCC26077,s_Actinobacteria_bacterium_IMCC26077,s_Actinobacteria_bacterium_IMCC26077,s_Actinobacteria_bacterium_IMCC26077,s_Actinobacteria_bacterium_IMCC26077
2789,s_Candidatus_Pelagibacter_sp._IMCC9063,s_Candidatus_Pelagibacter_sp._IMCC9063,s_Candidatus_Pelagibacter_sp._IMCC9063,s_Candidatus_Pelagibacter_sp._IMCC9063,s_Candidatus_Pelagibacter_sp._IMCC9063,s_Candidatus_Pelagibacter_sp._IMCC9063,s_Candidatus_Pelagibacter_sp._IMCC9063
2790,s_Kangiella_koreensis,s_Kangiella_koreensis,s_Kangiella_koreensis,s_Kangiella_koreensis,s_Kangiella_koreensis,s_Kangiella_koreensis,s_Kangiella_koreensis
2791,s_Acinetobacter_johnsonii,s_Acinetobacter_johnsonii,s_Acinetobacter_johnsonii,s_Acinetobacter_johnsonii,s_Acinetobacter_johnsonii,s_Acinetobacter_johnsonii,s_Acinetobacter_johnsonii
2792,s_Roseburia_inulinivorans,s_Roseburia_inulinivorans,s_Roseburia_inulinivorans,s_Roseburia_inulinivorans,s_Roseburia_inulinivorans,s_Roseburia_inulinivorans,s_Roseburia_inulinivorans
2793,s_Helicobacter_sp._MIT_01-6242,s_Helicobacter_sp._MIT_01-6242,s_Helicobacter_sp._MIT_01-6242,s_Helicobacter_sp._MIT_01-6242,s_Helicobacter_sp._MIT_01-6242,s_Helicobacter_sp._MIT_01-6242,s_Helicobacter_sp._MIT_01-6242
2794,s_Campylobacter_peloridis,s_Campylobacter_peloridis,s_Campylobacter_peloridis,s_Campylobacter_peloridis,s_Campylobacter_peloridis,s_Campylobacter_peloridis,s_Campylobacter_peloridis
2795,s_Acinetobacter_sp._ADP1,s_Acinetobacter_sp._ADP1,s_Acinetobacter_sp._ADP1,s_Acinetobacter_sp._ADP1,s_Acinetobacter_sp._ADP1,s_Acinetobacter_sp._ADP1,s_Acinetobacter_sp._ADP1
2796,s_Pragia_fontium,s_Pragia_fontium,s_Pragia_fontium,s_Pragia_fontium,s_Pragia_fontium,s_Pragia_fontium,s_Pragia_fontium
2797,s_Yersinia_rohdei,s_Yersinia_rohdei,s_Yersinia_rohdei,s_Yersinia_rohdei,s_Yersinia_rohdei,s_Yersinia_rohdei,s_Yersinia_rohdei
2798,s_Candidatus_Sulcia_muelleri,s_Candidatus_Sulcia_muelleri,s_Candidatus_Sulcia_muelleri,s_Candidatus_Sulcia_muelleri,s_Candidatus_Sulcia_muelleri,s_Candidatus_Sulcia_muelleri,s_Candidatus_Sulcia_muelleri
2799,s_Acinetobacter_sp._LoGeW2-3,s_Acinetobacter_sp._LoGeW2-3,s_Acinetobacter_sp._LoGeW2-3,s_Acinetobacter_sp._LoGeW2-3,s_Acinetobacter_sp._LoGeW2-3,s_Acinetobacter_sp._LoGeW2-3,s_Acinetobacter_sp._LoGeW2-3
2800,s_Thermoanaerobacter_sp._X513,s_Thermoanaerobacter_sp._X513,s_Thermoanaerobacter_sp._X513,s_Thermoanaerobacter_sp._X513,s_Thermoanaerobacter_sp._X513,s_Thermoanaerobacter_sp._X513,s_Thermoanaerobacter_sp._X513
2801,s_Borrelia_coriaceae,s_Borrelia_coriaceae,s_Borrelia_coriaceae,s_Borrelia_coriaceae,s_Borrelia_coriaceae,s_Borrelia_coriaceae,s_Borrelia_coriaceae
2802,s_Burkholderia_sp._RPE67,s_Burkholderia_sp._RPE67,s_Burkholderia_sp._RPE67,s_Burkholderia_sp._RPE67,s_Burkholderia_sp._RPE67,s_Burkholderia_sp._RPE67,s_Burkholderia_sp._RPE67
2803,s_Synechocystis_sp._PCC_6714,s_Synechocystis_sp._PCC_6714,s_Synechocystis_sp._PCC_6714,s_Synechocystis_sp._PCC_6714,s_Synechocystis_sp._PCC_6714,s_Synechocystis_sp._PCC_6714,s_Synechocystis_sp._PCC_6714
2804,s_Mycoplasma_cynos,s_Mycoplasma_cynos,s_Mycoplasma_cynos,s_Mycoplasma_cynos,s_Mycoplasma_cynos,s_Mycoplasma_cynos,s_Mycoplasma_cynos
2805,s_Spiroplasma_helicoides,s_Spiroplasma_helicoides,s_Spiroplasma_helicoides,s_Spiroplasma_helicoides,s_Spiroplasma_helicoides,s_Spiroplasma_helicoides,s_Spiroplasma_helicoides
2806,s_Vibrio_owensii,s_Vibrio_owensii,s_Vibrio_owensii,s_Vibrio_owensii,s_Vibrio_owensii,s_Vibrio_owensii,s_Vibrio_owensii
2807,s_Legionella_waltersii,s_Legionella_waltersii,s_Legionella_waltersii,s_Legionella_waltersii,s_Legionella_waltersii,s_Legionella_waltersii,s_Legionella_waltersii
2808,s_Nitrosomonas_sp._Is79A3,s_Nitrosomonas_sp._Is79A3,s_Nitrosomonas_sp._Is79A3,s_Nitrosomonas_sp._Is79A3,s_Nitrosomonas_sp._Is79A3,s_Nitrosomonas_sp._Is79A3,s_Nitrosomonas_sp._Is79A3
2809,s_Xenorhabdus_poinarii,s_Xenorhabdus_poinarii,s_Xenorhabdus_poinarii,s_Xenorhabdus_poinarii,s_Xenorhabdus_poinarii,s_Xenorhabdus_poinarii,s_Xenorhabdus_poinarii
2810,s_Candidatus_Protochlamydia_amoebophila,s_Candidatus_Protochlamydia_amoebophila,s_Candidatus_Protochlamydia_amoebophila,s_Candidatus_Protochlamydia_amoebophila,s_Candidatus_Protochlamydia_amoebophila,s_Candidatus_Protochlamydia_amoebophila,s_Candidatus_Protochlamydia_amoebophila
2811,s_uncultured_bacterium_r_02,s_uncultured_bacterium_r_02,s_uncultured_bacterium_r_02,s_uncultured_bacterium_r_02,s_uncultured_bacterium_r_02,s_uncultured_bacterium_r_02,s_uncultured_bacterium_r_02
2812,s_Psychromonas_sp._CNPT3,s_Psychromonas_sp._CNPT3,s_Psychromonas_sp._CNPT3,s_Psychromonas_sp._CNPT3,s_Psychromonas_sp._CNPT3,s_Psychromonas_sp._CNPT3,s_Psychromonas_sp._CNPT3
2813,s_Lactobacillus_paraplantarum,s_Lactobacillus_paraplantarum,s_Lactobacillus_paraplantarum,s_Lactobacillus_paraplantarum,s_Lactobacillus_paraplantarum,s_Lactobacillus_paraplantarum,s_Lactobacillus_paraplantarum
2814,s_Candidatus_Paracaedimonas_acanthamoebae,s_Candidatus_Paracaedimonas_acanthamoebae,s_Candidatus_Paracaedimonas_acanthamoebae,s_Candidatus_Paracaedimonas_acanthamoebae,s_Candidatus_Paracaedimonas_acanthamoebae,s_Candidatus_Paracaedimonas_acanthamoebae,s_Candidatus_Paracaedimonas_acanthamoebae
2815,s_alpha_proteobacterium_HIMB5,s_alpha_proteobacterium_HIMB5,s_alpha_proteobacterium_HIMB5,s_alpha_proteobacterium_HIMB5,s_alpha_proteobacterium_HIMB5,s_alpha_proteobacterium_HIMB5,s_alpha_proteobacterium_HIMB5
2816,s_Blastomonas_sp._RAC04,s_Blastomonas_sp._RAC04,s_Blastomonas_sp._RAC04,s_Blastomonas_sp._RAC04,s_Blastomonas_sp._RAC04,s_Blastomonas_sp._RAC04,s_Blastomonas_sp._RAC04
2817,s_Enterococcus_sp._CR-Ec1,s_Enterococcus_sp._CR-Ec1,s_Enterococcus_sp._CR-Ec1,s_Enterococcus_sp._CR-Ec1,s_Enterococcus_sp._CR-Ec1,s_Enterococcus_sp._CR-Ec1,s_Enterococcus_sp._CR-Ec1
2818,s_Ureaplasma_parvum,s_Ureaplasma_parvum,s_Ureaplasma_parvum,s_Ureaplasma_parvum,s_Ureaplasma_parvum,s_Ureaplasma_parvum,s_Ureaplasma_parvum
2819,s_Dolichospermum_compactum,s_Dolichospermum_compactum,s_Dolichospermum_compactum,s_Dolichospermum_compactum,s_Dolichospermum_compactum,s_Dolichospermum_compactum,s_Dolichospermum_compactum
2820,s_Mycoplasma_fermentans,s_Mycoplasma_fermentans,s_Mycoplasma_fermentans,s_Mycoplasma_fermentans,s_Mycoplasma_fermentans,s_Mycoplasma_fermentans,s_Mycoplasma_fermentans
2821,s_Synechococcus_sp._PCC_6312,s_Synechococcus_sp._PCC_6312,s_Synechococcus_sp._PCC_6312,s_Synechococcus_sp._PCC_6312,s_Synechococcus_sp._PCC_6312,s_Synechococcus_sp._PCC_6312,s_Synechococcus_sp._PCC_6312
2822,s_Vibrio_azureus,s_Vibrio_azureus,s_Vibrio_azureus,s_Vibrio_azureus,s_Vibrio_azureus,s_Vibrio_azureus,s_Vibrio_azureus
2823,s_Marinomonas_posidonica,s_Marinomonas_posidonica,s_Marinomonas_posidonica,s_Marinomonas_posidonica,s_Marinomonas_posidonica,s_Marinomonas_posidonica,s_Marinomonas_posidonica
2824,s_Acinetobacter_soli,s_Acinetobacter_soli,s_Acinetobacter_soli,s_Acinetobacter_soli,s_Acinetobacter_soli,s_Acinetobacter_soli,s_Acinetobacter_soli
2825,s_Campylobacter_sp._RM16704,s_Campylobacter_sp._RM16704,s_Campylobacter_sp._RM16704,s_Campylobacter_sp._RM16704,s_Campylobacter_sp._RM16704,s_Campylobacter_sp._RM16704,s_Campylobacter_sp._RM16704
2826,s_butyrate-producing_bacterium_L2-50,s_butyrate-producing_bacterium_L2-50,s_butyrate-producing_bacterium_L2-50,s_butyrate-producing_bacterium_L2-50,s_butyrate-producing_bacterium_L2-50,s_butyrate-producing_bacterium_L2-50,s_butyrate-producing_bacterium_L2-50
2827,s_uncultured_bacterium_Lq_007_G03,s_uncultured_bacterium_Lq_007_G03,s_uncultured_bacterium_Lq_007_G03,s_uncultured_bacterium_Lq_007_G03,s_uncultured_bacterium_Lq_007_G03,s_uncultured_bacterium_Lq_007_G03,s_uncultured_bacterium_Lq_007_G03
2828,s_Methylacidiphilum_fumariolicum,s_Methylacidiphilum_fumariolicum,s_Methylacidiphilum_fumariolicum,s_Methylacidiphilum_fumariolicum,s_Methylacidiphilum_fumariolicum,s_Methylacidiphilum_fumariolicum,s_Methylacidiphilum_fumariolicum
2829,s_Sulfurihydrogenibium_azorense,s_Sulfurihydrogenibium_azorense,s_Sulfurihydrogenibium_azorense,s_Sulfurihydrogenibium_azorense,s_Sulfurihydrogenibium_azorense,s_Sulfurihydrogenibium_azorense,s_Sulfurihydrogenibium_azorense
2830,s_Nitrosococcus_watsonii,s_Nitrosococcus_watsonii,s_Nitrosococcus_watsonii,s_Nitrosococcus_watsonii,s_Nitrosococcus_watsonii,s_Nitrosococcus_watsonii,s_Nitrosococcus_watsonii
2831,s_Lactobacillus_sanfranciscensis,s_Lactobacillus_sanfranciscensis,s_Lactobacillus_sanfranciscensis,s_Lactobacillus_sanfranciscensis,s_Lactobacillus_sanfranciscensis,s_Lactobacillus_sanfranciscensis,s_Lactobacillus_sanfranciscensis
2832,s_Shewanella_frigidimarina,s_Shewanella_frigidimarina,s_Shewanella_frigidimarina,s_Shewanella_frigidimarina,s_Shewanella_frigidimarina,s_Shewanella_frigidimarina,s_Shewanella_frigidimarina
2833,s_Spiroplasma_turonicum,s_Spiroplasma_turonicum,s_Spiroplasma_turonicum,s_Spiroplasma_turonicum,s_Spiroplasma_turonicum,s_Spiroplasma_turonicum,s_Spiroplasma_turonicum
2834,s_Aeromonas_caviae,s_Aeromonas_caviae,s_Aeromonas_caviae,s_Aeromonas_caviae,s_Aeromonas_caviae,s_Aeromonas_caviae,s_Aeromonas_caviae
2835,s_Leuconostoc_citreum,s_Leuconostoc_citreum,s_Leuconostoc_citreum,s_Leuconostoc_citreum,s_Leuconostoc_citreum,s_Leuconostoc_citreum,s_Leuconostoc_citreum
2836,s_Glaciecola_nitratireducens,s_Glaciecola_nitratireducens,s_Glaciecola_nitratireducens,s_Glaciecola_nitratireducens,s_Glaciecola_nitratireducens,s_Glaciecola_nitratireducens,s_Glaciecola_nitratireducens
2837,s_Burkholderia_sp._BDU6,s_Burkholderia_sp._BDU6,s_Burkholderia_sp._BDU6,s_Burkholderia_sp._BDU6,s_Burkholderia_sp._BDU6,s_Burkholderia_sp._BDU6,s_Burkholderia_sp._BDU6
2838,s_uncultured_bacterium_Ad_125_D08,s_uncultured_bacterium_Ad_125_D08,s_uncultured_bacterium_Ad_125_D08,s_uncultured_bacterium_Ad_125_D08,s_uncultured_bacterium_Ad_125_D08,s_uncultured_bacterium_Ad_125_D08,s_uncultured_bacterium_Ad_125_D08
2839,s_Lactobacillus_lindneri,s_Lactobacillus_lindneri,s_Lactobacillus_lindneri,s_Lactobacillus_lindneri,s_Lactobacillus_lindneri,s_Lactobacillus_lindneri,s_Lactobacillus_lindneri
2840,s_Clavibacter_nebraskensis,s_Clavibacter_nebraskensis,s_Clavibacter_nebraskensis,s_Clavibacter_nebraskensis,s_Clavibacter_nebraskensis,s_Clavibacter_nebraskensis,s_Clavibacter_nebraskensis
2841,s_Lactobacillus_kunkeei,s_Lactobacillus_kunkeei,s_Lactobacillus_kunkeei,s_Lactobacillus_kunkeei,s_Lactobacillus_kunkeei,s_Lactobacillus_kunkeei,s_Lactobacillus_kunkeei
2842,s_Weissella_paramesenteroides,s_Weissella_paramesenteroides,s_Weissella_paramesenteroides,s_Weissella_paramesenteroides,s_Weissella_paramesenteroides,s_Weissella_paramesenteroides,s_Weissella_paramesenteroides
2843,s_Vibrio_tapetis,s_Vibrio_tapetis,s_Vibrio_tapetis,s_Vibrio_tapetis,s_Vibrio_tapetis,s_Vibrio_tapetis,s_Vibrio_tapetis
2844,s_Pseudomonas_sp._FDAARGOS_380,s_Pseudomonas_sp._FDAARGOS_380,s_Pseudomonas_sp._FDAARGOS_380,s_Pseudomonas_sp._FDAARGOS_380,s_Pseudomonas_sp._FDAARGOS_380,s_Pseudomonas_sp._FDAARGOS_380,s_Pseudomonas_sp._FDAARGOS_380
2845,s_Delftia_sp._HK171,s_Delftia_sp._HK171,s_Delftia_sp._HK171,s_Delftia_sp._HK171,s_Delftia_sp._HK171,s_Delftia_sp._HK171,s_Delftia_sp._HK171
2846,s_Acidovorax_sp._P4,s_Acidovorax_sp._P4,s_Acidovorax_sp._P4,s_Acidovorax_sp._P4,s_Acidovorax_sp._P4,s_Acidovorax_sp._P4,s_Acidovorax_sp._P4
2847,s_Synechococcus_sp._NIES-970,s_Synechococcus_sp._NIES-970,s_Synechococcus_sp._NIES-970,s_Synechococcus_sp._NIES-970,s_Synechococcus_sp._NIES-970,s_Synechococcus_sp._NIES-970,s_Synechococcus_sp._NIES-970
2848,s_Psychrobacter_sp._PRwf-1,s_Psychrobacter_sp._PRwf-1,s_Psychrobacter_sp._PRwf-1,s_Psychrobacter_sp._PRwf-1,s_Psychrobacter_sp._PRwf-1,s_Psychrobacter_sp._PRwf-1,s_Psychrobacter_sp._PRwf-1
2849,s_Geobacillus_stearothermophilus,s_Geobacillus_stearothermophilus,s_Geobacillus_stearothermophilus,s_Geobacillus_stearothermophilus,s_Geobacillus_stearothermophilus,s_Geobacillus_stearothermophilus,s_Geobacillus_stearothermophilus
2850,s_alpha_proteobacterium_HIMB59,s_alpha_proteobacterium_HIMB59,s_alpha_proteobacterium_HIMB59,s_alpha_proteobacterium_HIMB59,s_alpha_proteobacterium_HIMB59,s_alpha_proteobacterium_HIMB59,s_alpha_proteobacterium_HIMB59
2851,s_Ehrlichia_chaffeensis,s_Ehrlichia_chaffeensis,s_Ehrlichia_chaffeensis,s_Ehrlichia_chaffeensis,s_Ehrlichia_chaffeensis,s_Ehrlichia_chaffeensis,s_Ehrlichia_chaffeensis
2852,s_Spiroplasma_diminutum,s_Spiroplasma_diminutum,s_Spiroplasma_diminutum,s_Spiroplasma_diminutum,s_Spiroplasma_diminutum,s_Spiroplasma_diminutum,s_Spiroplasma_diminutum
2853,s_Methylophaga_nitratireducenticrescens,s_Methylophaga_nitratireducenticrescens,s_Methylophaga_nitratireducenticrescens,s_Methylophaga_nitratireducenticrescens,s_Methylophaga_nitratireducenticrescens,s_Methylophaga_nitratireducenticrescens,s_Methylophaga_nitratireducenticrescens
2854,s_Planktomarina_temperata,s_Planktomarina_temperata,s_Planktomarina_temperata,s_Planktomarina_temperata,s_Planktomarina_temperata,s_Planktomarina_temperata,s_Planktomarina_temperata
2855,s_Legionella_oakridgensis,s_Legionella_oakridgensis,s_Legionella_oakridgensis,s_Legionella_oakridgensis,s_Legionella_oakridgensis,s_Legionella_oakridgensis,s_Legionella_oakridgensis
2856,s_Aquifex_aeolicus,s_Aquifex_aeolicus,s_Aquifex_aeolicus,s_Aquifex_aeolicus,s_Aquifex_aeolicus,s_Aquifex_aeolicus,s_Aquifex_aeolicus
2857,s_Glaciecola_sp._4H-3-7+YE-5,s_Glaciecola_sp._4H-3-7+YE-5,s_Glaciecola_sp._4H-3-7+YE-5,s_Glaciecola_sp._4H-3-7+YE-5,s_Glaciecola_sp._4H-3-7+YE-5,s_Glaciecola_sp._4H-3-7+YE-5,s_Glaciecola_sp._4H-3-7+YE-5
2858,s_Campylobacter_subantarcticus,s_Campylobacter_subantarcticus,s_Campylobacter_subantarcticus,s_Campylobacter_subantarcticus,s_Campylobacter_subantarcticus,s_Campylobacter_subantarcticus,s_Campylobacter_subantarcticus
2859,s_Burkholderia_sp._YI23,s_Burkholderia_sp._YI23,s_Burkholderia_sp._YI23,s_Burkholderia_sp._YI23,s_Burkholderia_sp._YI23,s_Burkholderia_sp._YI23,s_Burkholderia_sp._YI23
2860,s_Mycoplasma_hyopneumoniae,s_Mycoplasma_hyopneumoniae,s_Mycoplasma_hyopneumoniae,s_Mycoplasma_hyopneumoniae,s_Mycoplasma_hyopneumoniae,s_Mycoplasma_hyopneumoniae,s_Mycoplasma_hyopneumoniae
2861,s_Lactobacillus_curieae,s_Lactobacillus_curieae,s_Lactobacillus_curieae,s_Lactobacillus_curieae,s_Lactobacillus_curieae,s_Lactobacillus_curieae,s_Lactobacillus_curieae
