OTUs,Domain,Phylum,Class,Order,Family,Genus,Species
11523,11523,11523,11523,11523,11523,11523,2114
11525,11525,11525,11525,11525,11525,11525,2115
11528,11528,11528,11528,11528,11528,11528,2116
11538,11538,11538,11538,11538,11538,11538,2117
11542,11542,11542,11542,11542,11542,11542,2118
11549,11549,11549,11549,11549,11549,11549,2119
11555,11555,11555,11555,11555,11555,11555,2120
11557,11557,11557,11557,11557,11557,11557,2121
11561,11561,11561,11561,11561,11561,11561,2122
11562,11562,11562,11562,11562,11562,11562,2123
11584,11584,11584,11584,11584,11584,11584,2124
11590,11590,11590,11590,11590,11590,11590,2125
11612,11612,11612,11612,11612,11612,11612,2126
11613,11613,11613,11613,11613,11613,11613,2127
11617,11617,11617,11617,11617,11617,11617,2128
11618,11618,11618,11618,11618,11618,11618,2129
11623,11623,11623,11623,11623,11623,11623,2130
11626,11626,11626,11626,11626,11626,11626,2131
11628,11628,11628,11628,11628,11628,11628,2132
11630,11630,11630,11630,11630,11630,11630,2133
11631,11631,11631,11631,11631,11631,11631,2134
11632,11632,11632,11632,11632,11632,11632,2135
11633,11633,11633,11633,11633,11633,11633,2136
11634,11634,11634,11634,11634,11634,11634,2137
11635,11635,11635,11635,11635,11635,11635,2138
11640,11640,11640,11640,11640,11640,11640,2139
11641,11641,11641,11641,11641,11641,11641,2140
11670,11670,11670,11670,11670,11670,11670,2141
11674,11674,11674,11674,11674,11674,11674,2142
11676,11676,11676,11676,11676,11676,11676,2143
11690,11690,11690,11690,11690,11690,11690,2144
11697,11697,11697,11697,11697,11697,11697,2145
11698,11698,11698,11698,11698,11698,11698,2146
11700,11700,11700,11700,11700,11700,11700,2147
11702,11702,11702,11702,11702,11702,11702,2148
11718,11718,11718,11718,11718,11718,11718,2149
11724,11724,11724,11724,11724,11724,11724,2150
11727,11727,11727,11727,11727,11727,11727,2151
11730,11730,11730,11730,11730,11730,11730,2152
11731,11731,11731,11731,11731,11731,11731,2153
11735,11735,11735,11735,11735,11735,11735,2154
11757,11757,11757,11757,11757,11757,11757,2155
11759,11759,11759,11759,11759,11759,11759,2156
11763,11763,11763,11763,11763,11763,11763,2157
11765,11765,11765,11765,11765,11765,11765,2158
11767,11767,11767,11767,11767,11767,11767,2159
11769,11769,11769,11769,11769,11769,11769,2160
11771,11771,11771,11771,11771,11771,11771,2161
11775,11775,11775,11775,11775,11775,11775,2162
11783,11783,11783,11783,11783,11783,11783,2163
11784,11784,11784,11784,11784,11784,11784,2164
11785,11785,11785,11785,11785,11785,11785,2165
11786,11786,11786,11786,11786,11786,11786,2166
11788,11788,11788,11788,11788,11788,11788,2167
11789,11789,11789,11789,11789,11789,11789,2168
11790,11790,11790,11790,11790,11790,11790,2169
11792,11792,11792,11792,11792,11792,11792,2170
11794,11794,11794,11794,11794,11794,11794,2171
11795,11795,11795,11795,11795,11795,11795,2172
11796,11796,11796,11796,11796,11796,11796,2173
11797,11797,11797,11797,11797,11797,11797,2174
11798,11798,11798,11798,11798,11798,11798,2175
11799,11799,11799,11799,11799,11799,11799,2176
11801,11801,11801,11801,11801,11801,11801,2177
11802,11802,11802,11802,11802,11802,11802,2178
11803,11803,11803,11803,11803,11803,11803,2179
11804,11804,11804,11804,11804,11804,11804,2180
11805,11805,11805,11805,11805,11805,11805,2181
11806,11806,11806,11806,11806,11806,11806,2182
11807,11807,11807,11807,11807,11807,11807,2183
11808,11808,11808,11808,11808,11808,11808,2184
11809,11809,11809,11809,11809,11809,11809,2185
11810,11810,11810,11810,11810,11810,11810,2186
11811,11811,11811,11811,11811,11811,11811,2187
11812,11812,11812,11812,11812,11812,11812,2188
11813,11813,11813,11813,11813,11813,11813,2189
11814,11814,11814,11814,11814,11814,11814,2190
11815,11815,11815,11815,11815,11815,11815,2191
11816,11816,11816,11816,11816,11816,11816,2192
11817,11817,11817,11817,11817,11817,11817,2193
11818,11818,11818,11818,11818,11818,11818,2194
11819,11819,11819,11819,11819,11819,11819,2195
11820,11820,11820,11820,11820,11820,11820,2196
11821,11821,11821,11821,11821,11821,11821,2197
11822,11822,11822,11822,11822,11822,11822,2198
11823,11823,11823,11823,11823,11823,11823,2199
11824,11824,11824,11824,11824,11824,11824,2200
11826,11826,11826,11826,11826,11826,11826,2201
11827,11827,11827,11827,11827,11827,11827,2202
11828,11828,11828,11828,11828,11828,11828,2203
11831,11831,11831,11831,11831,11831,11831,2204
11832,11832,11832,11832,11832,11832,11832,2205
11833,11833,11833,11833,11833,11833,11833,2206
11835,11835,11835,11835,11835,11835,11835,2207
11836,11836,11836,11836,11836,11836,11836,2208
11837,11837,11837,11837,11837,11837,11837,2209
11838,11838,11838,11838,11838,11838,11838,2210
11839,11839,11839,11839,11839,11839,11839,2211
11840,11840,11840,11840,11840,11840,11840,2212
11841,11841,11841,11841,11841,11841,11841,2213
11844,11844,11844,11844,11844,11844,11844,2214
11845,11845,11845,11845,11845,11845,11845,2215
11846,11846,11846,11846,11846,11846,11846,2216
11850,11850,11850,11850,11850,11850,11850,2217
11852,11852,11852,11852,11852,11852,11852,2218
11853,11853,11853,11853,11853,11853,11853,2219
11855,11855,11855,11855,11855,11855,11855,2220
11858,11858,11858,11858,11858,11858,11858,2221
11861,11861,11861,11861,11861,11861,11861,2222
11865,11865,11865,11865,11865,11865,11865,2223
11873,11873,11873,11873,11873,11873,11873,2224
11888,11888,11888,11888,11888,11888,11888,2225
11895,11895,11895,11895,11895,11895,11895,2226
11898,11898,11898,11898,11898,11898,11898,2227
11904,11904,11904,11904,11904,11904,11904,2228
11907,11907,11907,11907,11907,11907,11907,2229
11950,11950,11950,11950,11950,11950,11950,2230
11958,11958,11958,11958,11958,11958,11958,2231
11959,11959,11959,11959,11959,11959,11959,2232
11961,11961,11961,11961,11961,11961,11961,2233
11963,11963,11963,11963,11963,11963,11963,2234
11966,11966,11966,11966,11966,11966,11966,2235
11968,11968,11968,11968,11968,11968,11968,2236
11970,11970,11970,11970,11970,11970,11970,2237
11973,11973,11973,11973,11973,11973,11973,2238
11974,11974,11974,11974,11974,11974,11974,2239
11975,11975,11975,11975,11975,11975,11975,2240
11977,11977,11977,11977,11977,11977,11977,2241
11979,11979,11979,11979,11979,11979,11979,2242
11980,11980,11980,11980,11980,11980,11980,2243
11981,11981,11981,11981,11981,11981,11981,2244
11985,11985,11985,11985,11985,11985,11985,2245
11986,11986,11986,11986,11986,11986,11986,2246
11988,11988,11988,11988,11988,11988,11988,2247
11989,11989,11989,11989,11989,11989,11989,2248
11990,11990,11990,11990,11990,11990,11990,2249
11991,11991,11991,11991,11991,11991,11991,2250
11994,11994,11994,11994,11994,11994,11994,2251
11998,11998,11998,11998,11998,11998,11998,2252
11999,11999,11999,11999,11999,11999,11999,2253
12008,12008,12008,12008,12008,12008,12008,2254
12009,12009,12009,12009,12009,12009,12009,2255
12018,12018,12018,12018,12018,12018,12018,2256
12040,12040,12040,12040,12040,12040,12040,2257
12041,12041,12041,12041,12041,12041,12041,2258
12043,12043,12043,12043,12043,12043,12043,2259
12045,12045,12045,12045,12045,12045,12045,2260
12049,12049,12049,12049,12049,12049,12049,2261
12059,12059,12059,12059,12059,12059,12059,2262
12060,12060,12060,12060,12060,12060,12060,2263
12064,12064,12064,12064,12064,12064,12064,2264
12065,12065,12065,12065,12065,12065,12065,2265
12066,12066,12066,12066,12066,12066,12066,2266
12067,12067,12067,12067,12067,12067,12067,2267
12072,12072,12072,12072,12072,12072,12072,2268
12074,12074,12074,12074,12074,12074,12074,2269
12088,12088,12088,12088,12088,12088,12088,2270
12091,12091,12091,12091,12091,12091,12091,2271
12092,12092,12092,12092,12092,12092,12092,2272
12097,12097,12097,12097,12097,12097,12097,2273
12100,12100,12100,12100,12100,12100,12100,2274
12103,12103,12103,12103,12103,12103,12103,2275
12107,12107,12107,12107,12107,12107,12107,2276
12108,12108,12108,12108,12108,12108,12108,2277
12110,12110,12110,12110,12110,12110,12110,2278
12113,12113,12113,12113,12113,12113,12113,2279
12119,12119,12119,12119,12119,12119,12119,2280
12134,12134,12134,12134,12134,12134,12134,2281
12150,12150,12150,12150,12150,12150,12150,2282
12151,12151,12151,12151,12151,12151,12151,2283
12154,12154,12154,12154,12154,12154,12154,2284
12157,12157,12157,12157,12157,12157,12157,2285
12160,12160,12160,12160,12160,12160,12160,2286
12168,12168,12168,12168,12168,12168,12168,2287
12170,12170,12170,12170,12170,12170,12170,2288
12171,12171,12171,12171,12171,12171,12171,2289
12172,12172,12172,12172,12172,12172,12172,2290
12180,12180,12180,12180,12180,12180,12180,2291
12185,12185,12185,12185,12185,12185,12185,2292
12186,12186,12186,12186,12186,12186,12186,2293
12200,12200,12200,12200,12200,12200,12200,2294
12251,12251,12251,12251,12251,12251,12251,2295
12252,12252,12252,12252,12252,12252,12252,2296
12255,12255,12255,12255,12255,12255,12255,2297
12268,12268,12268,12268,12268,12268,12268,2298
12269,12269,12269,12269,12269,12269,12269,2299
12270,12270,12270,12270,12270,12270,12270,2300
12272,12272,12272,12272,12272,12272,12272,2301
12276,12276,12276,12276,12276,12276,12276,2302
12277,12277,12277,12277,12277,12277,12277,2303
12279,12279,12279,12279,12279,12279,12279,2304
12284,12284,12284,12284,12284,12284,12284,2305
12286,12286,12286,12286,12286,12286,12286,2306
12287,12287,12287,12287,12287,12287,12287,2307
12289,12289,12289,12289,12289,12289,12289,2308
12290,12290,12290,12290,12290,12290,12290,2309
12291,12291,12291,12291,12291,12291,12291,2310
12292,12292,12292,12292,12292,12292,12292,2311
12295,12295,12295,12295,12295,12295,12295,2312
12298,12298,12298,12298,12298,12298,12298,2313
12301,12301,12301,12301,12301,12301,12301,2314
12302,12302,12302,12302,12302,12302,12302,2315
12310,12310,12310,12310,12310,12310,12310,2316
12312,12312,12312,12312,12312,12312,12312,2317
12313,12313,12313,12313,12313,12313,12313,2318
12314,12314,12314,12314,12314,12314,12314,2319
12316,12316,12316,12316,12316,12316,12316,2320
12317,12317,12317,12317,12317,12317,12317,2321
12318,12318,12318,12318,12318,12318,12318,2322
12323,12323,12323,12323,12323,12323,12323,2323
12328,12328,12328,12328,12328,12328,12328,2324
12334,12334,12334,12334,12334,12334,12334,2325
12335,12335,12335,12335,12335,12335,12335,2326
12338,12338,12338,12338,12338,12338,12338,2327
12341,12341,12341,12341,12341,12341,12341,2328
12343,12343,12343,12343,12343,12343,12343,2329
12345,12345,12345,12345,12345,12345,12345,2330
12349,12349,12349,12349,12349,12349,12349,2331
12351,12351,12351,12351,12351,12351,12351,2332
12352,12352,12352,12352,12352,12352,12352,2333
12353,12353,12353,12353,12353,12353,12353,2334
12359,12359,12359,12359,12359,12359,12359,2335
12360,12360,12360,12360,12360,12360,12360,2336
12362,12362,12362,12362,12362,12362,12362,2337
12385,12385,12385,12385,12385,12385,12385,2338
12395,12395,12395,12395,12395,12395,12395,2339
12397,12397,12397,12397,12397,12397,12397,2340
12400,12400,12400,12400,12400,12400,12400,2341
12408,12408,12408,12408,12408,12408,12408,2342
12409,12409,12409,12409,12409,12409,12409,2343
12410,12410,12410,12410,12410,12410,12410,2344
12418,12418,12418,12418,12418,12418,12418,2345
12421,12421,12421,12421,12421,12421,12421,2346
12424,12424,12424,12424,12424,12424,12424,2347
12428,12428,12428,12428,12428,12428,12428,2348
12430,12430,12430,12430,12430,12430,12430,2349
12433,12433,12433,12433,12433,12433,12433,2350
12437,12437,12437,12437,12437,12437,12437,2351
12438,12438,12438,12438,12438,12438,12438,2352
12439,12439,12439,12439,12439,12439,12439,2353
12440,12440,12440,12440,12440,12440,12440,2354
12441,12441,12441,12441,12441,12441,12441,2355
12442,12442,12442,12442,12442,12442,12442,2356
12443,12443,12443,12443,12443,12443,12443,2357
12444,12444,12444,12444,12444,12444,12444,2358
12445,12445,12445,12445,12445,12445,12445,2359
12446,12446,12446,12446,12446,12446,12446,2360
12465,12465,12465,12465,12465,12465,12465,2361
12467,12467,12467,12467,12467,12467,12467,2362
12469,12469,12469,12469,12469,12469,12469,2363
12471,12471,12471,12471,12471,12471,12471,2364
12480,12480,12480,12480,12480,12480,12480,2365
12481,12481,12481,12481,12481,12481,12481,2366
12486,12486,12486,12486,12486,12486,12486,2367
12487,12487,12487,12487,12487,12487,12487,2368
12490,12490,12490,12490,12490,12490,12490,2369
12496,12496,12496,12496,12496,12496,12496,2370
12498,12498,12498,12498,12498,12498,12498,2371
12516,12516,12516,12516,12516,12516,12516,2372
12517,12517,12517,12517,12517,12517,12517,2373
12520,12520,12520,12520,12520,12520,12520,2374
12523,12523,12523,12523,12523,12523,12523,2375
12533,12533,12533,12533,12533,12533,12533,2376
12537,12537,12537,12537,12537,12537,12537,2377
12541,12541,12541,12541,12541,12541,12541,2378
12546,12546,12546,12546,12546,12546,12546,2379
12550,12550,12550,12550,12550,12550,12550,2380
12551,12551,12551,12551,12551,12551,12551,2381
12553,12553,12553,12553,12553,12553,12553,2382
12555,12555,12555,12555,12555,12555,12555,2383
12558,12558,12558,12558,12558,12558,12558,2384
12559,12559,12559,12559,12559,12559,12559,2385
12560,12560,12560,12560,12560,12560,12560,2386
12562,12562,12562,12562,12562,12562,12562,2387
12566,12566,12566,12566,12566,12566,12566,2388
12567,12567,12567,12567,12567,12567,12567,2389
12568,12568,12568,12568,12568,12568,12568,2390
12573,12573,12573,12573,12573,12573,12573,2391
12575,12575,12575,12575,12575,12575,12575,2392
12576,12576,12576,12576,12576,12576,12576,2393
12577,12577,12577,12577,12577,12577,12577,2394
12587,12587,12587,12587,12587,12587,12587,2395
12588,12588,12588,12588,12588,12588,12588,2396
12593,12593,12593,12593,12593,12593,12593,2397
12595,12595,12595,12595,12595,12595,12595,2398
12601,12601,12601,12601,12601,12601,12601,2399
12623,12623,12623,12623,12623,12623,12623,2400
12625,12625,12625,12625,12625,12625,12625,2401
12626,12626,12626,12626,12626,12626,12626,2402
12627,12627,12627,12627,12627,12627,12627,2403
12628,12628,12628,12628,12628,12628,12628,2404
12633,12633,12633,12633,12633,12633,12633,2405
12640,12640,12640,12640,12640,12640,12640,2406
12642,12642,12642,12642,12642,12642,12642,2407
12649,12649,12649,12649,12649,12649,12649,2408
12661,12661,12661,12661,12661,12661,12661,2409
12663,12663,12663,12663,12663,12663,12663,2410
12665,12665,12665,12665,12665,12665,12665,2411
12667,12667,12667,12667,12667,12667,12667,2412
12669,12669,12669,12669,12669,12669,12669,2413
12671,12671,12671,12671,12671,12671,12671,2414
12672,12672,12672,12672,12672,12672,12672,2415
12677,12677,12677,12677,12677,12677,12677,2416
12686,12686,12686,12686,12686,12686,12686,2417
12687,12687,12687,12687,12687,12687,12687,2418
12689,12689,12689,12689,12689,12689,12689,2419
12691,12691,12691,12691,12691,12691,12691,2420
12693,12693,12693,12693,12693,12693,12693,2421
12694,12694,12694,12694,12694,12694,12694,2422
12697,12697,12697,12697,12697,12697,12697,2423
12698,12698,12698,12698,12698,12698,12698,2424
12699,12699,12699,12699,12699,12699,12699,2425
12705,12705,12705,12705,12705,12705,12705,2426
12706,12706,12706,12706,12706,12706,12706,2427
12713,12713,12713,12713,12713,12713,12713,2428
12727,12727,12727,12727,12727,12727,12727,2429
12729,12729,12729,12729,12729,12729,12729,2430
12736,12736,12736,12736,12736,12736,12736,2431
12737,12737,12737,12737,12737,12737,12737,2432
12746,12746,12746,12746,12746,12746,12746,2433
12749,12749,12749,12749,12749,12749,12749,2434
12750,12750,12750,12750,12750,12750,12750,2435
12751,12751,12751,12751,12751,12751,12751,2436
12752,12752,12752,12752,12752,12752,12752,2437
12753,12753,12753,12753,12753,12753,12753,2438
12755,12755,12755,12755,12755,12755,12755,2439
12758,12758,12758,12758,12758,12758,12758,2440
12759,12759,12759,12759,12759,12759,12759,2441
12760,12760,12760,12760,12760,12760,12760,2442
12761,12761,12761,12761,12761,12761,12761,2443
12762,12762,12762,12762,12762,12762,12762,2444
12763,12763,12763,12763,12763,12763,12763,2445
12765,12765,12765,12765,12765,12765,12765,2446
12766,12766,12766,12766,12766,12766,12766,2447
12767,12767,12767,12767,12767,12767,12767,2448
12769,12769,12769,12769,12769,12769,12769,2449
12771,12771,12771,12771,12771,12771,12771,2450
12772,12772,12772,12772,12772,12772,12772,2451
12773,12773,12773,12773,12773,12773,12773,2452
12774,12774,12774,12774,12774,12774,12774,2453
12775,12775,12775,12775,12775,12775,12775,2454
12779,12779,12779,12779,12779,12779,12779,2455
12782,12782,12782,12782,12782,12782,12782,2456
12784,12784,12784,12784,12784,12784,12784,2457
12785,12785,12785,12785,12785,12785,12785,2458
12794,12794,12794,12794,12794,12794,12794,2459
12814,12814,12814,12814,12814,12814,12814,2460
12815,12815,12815,12815,12815,12815,12815,2461
12817,12817,12817,12817,12817,12817,12817,2462
12818,12818,12818,12818,12818,12818,12818,2463
12819,12819,12819,12819,12819,12819,12819,2464
12821,12821,12821,12821,12821,12821,12821,2465
12823,12823,12823,12823,12823,12823,12823,2466
12827,12827,12827,12827,12827,12827,12827,2467
12828,12828,12828,12828,12828,12828,12828,2468
12831,12831,12831,12831,12831,12831,12831,2469
12839,12839,12839,12839,12839,12839,12839,2470
12840,12840,12840,12840,12840,12840,12840,2471
12841,12841,12841,12841,12841,12841,12841,2472
12843,12843,12843,12843,12843,12843,12843,2473
12847,12847,12847,12847,12847,12847,12847,2474
12856,12856,12856,12856,12856,12856,12856,2475
12868,12868,12868,12868,12868,12868,12868,2476
12871,12871,12871,12871,12871,12871,12871,2477
12873,12873,12873,12873,12873,12873,12873,2478
12875,12875,12875,12875,12875,12875,12875,2479
12876,12876,12876,12876,12876,12876,12876,2480
12877,12877,12877,12877,12877,12877,12877,2481
12882,12882,12882,12882,12882,12882,12882,2482
12892,12892,12892,12892,12892,12892,12892,2483
12894,12894,12894,12894,12894,12894,12894,2484
12896,12896,12896,12896,12896,12896,12896,2485
12897,12897,12897,12897,12897,12897,12897,2486
12900,12900,12900,12900,12900,12900,12900,2487
12901,12901,12901,12901,12901,12901,12901,2488
12903,12903,12903,12903,12903,12903,12903,2489
12904,12904,12904,12904,12904,12904,12904,2490
12927,12927,12927,12927,12927,12927,12927,2491
12928,12928,12928,12928,12928,12928,12928,2492
12929,12929,12929,12929,12929,12929,12929,2493
12930,12930,12930,12930,12930,12930,12930,2494
12931,12931,12931,12931,12931,12931,12931,2495
12932,12932,12932,12932,12932,12932,12932,2496
12933,12933,12933,12933,12933,12933,12933,2497
12935,12935,12935,12935,12935,12935,12935,2498
12938,12938,12938,12938,12938,12938,12938,2499
12946,12946,12946,12946,12946,12946,12946,2500
12949,12949,12949,12949,12949,12949,12949,2501
12952,12952,12952,12952,12952,12952,12952,2502
12953,12953,12953,12953,12953,12953,12953,2503
12954,12954,12954,12954,12954,12954,12954,2504
12957,12957,12957,12957,12957,12957,12957,2505
12967,12967,12967,12967,12967,12967,12967,2506
12975,12975,12975,12975,12975,12975,12975,2507
12990,12990,12990,12990,12990,12990,12990,2508
12991,12991,12991,12991,12991,12991,12991,2509
12993,12993,12993,12993,12993,12993,12993,2510
12994,12994,12994,12994,12994,12994,12994,2511
12995,12995,12995,12995,12995,12995,12995,2512
12996,12996,12996,12996,12996,12996,12996,2513
12997,12997,12997,12997,12997,12997,12997,2514
13001,13001,13001,13001,13001,13001,13001,2515
13002,13002,13002,13002,13002,13002,13002,2516
13003,13003,13003,13003,13003,13003,13003,2517
13008,13008,13008,13008,13008,13008,13008,2518
13009,13009,13009,13009,13009,13009,13009,2519
13011,13011,13011,13011,13011,13011,13011,2520
13021,13021,13021,13021,13021,13021,13021,2521
13023,13023,13023,13023,13023,13023,13023,2522
13026,13026,13026,13026,13026,13026,13026,2523
13027,13027,13027,13027,13027,13027,13027,2524
13028,13028,13028,13028,13028,13028,13028,2525
13032,13032,13032,13032,13032,13032,13032,2526
13036,13036,13036,13036,13036,13036,13036,2527
13037,13037,13037,13037,13037,13037,13037,2528
13038,13038,13038,13038,13038,13038,13038,2529
13039,13039,13039,13039,13039,13039,13039,2530
13040,13040,13040,13040,13040,13040,13040,2531
13056,13056,13056,13056,13056,13056,13056,2532
13065,13065,13065,13065,13065,13065,13065,2533
13066,13066,13066,13066,13066,13066,13066,2534
13070,13070,13070,13070,13070,13070,13070,2535
13073,13073,13073,13073,13073,13073,13073,2536
13074,13074,13074,13074,13074,13074,13074,2537
